TransactionID,TransactionAmount,MerchantID,TimeOfTransaction,Location,PreviousTransactionHistory,UserSpendingPatterns,Fraudulent,CardType,CardIssuer,IsInternational,IsHighRiskMerchant,TransactionType,AmountBalance,MerchantType,MerchantLocation,UserAge,MerchantCategory,MerchantRevenue
C1700139,2659.6401187462025,M456,2022-06-22 18:45:00,Location_1,Normal,Normal,1,Debit,Issuer_2,0,0,CREDIT,7766.099395662351,Online,Location_1,37.0,Category_2,345438.426053696
C1700140,8176.764768737571,M789,2022-06-22 19:00:00,Location_3,Normal,Normal,0,Credit,Issuer_2,1,0,DEBIT,47610.07279395368,Service,Location_3,40.0,Category_1,185921.87867857178
C1700141,5167.886004799951,M123,2022-06-22 19:15:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,1,CREDIT,2396.18533135418,Online,Location_1,48.0,Category_3,110781.56220033712
C1700142,1546.6244436051493,M456,2022-06-22 19:30:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,33087.82998142556,Online,Location_2,28.0,Category_1,105421.3709793375
C1700143,9721.464519212343,M789,2022-06-22 19:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,47936.78533311186,Retail,Location_2,27.0,Category_1,444693.2888998335
C1700144,8055.192316573956,M789,2022-06-22 20:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,1,CREDIT,47601.75109247348,Online,Location_2,58.0,Category_2,256457.69319433763
C1700145,4053.4660190603026,M456,2022-06-22 20:15:00,Location_1,Normal,Normal,0,Debit,Issuer_3,1,0,CREDIT,31768.712290496995,Online,Location_1,37.0,Category_3,285256.8453483257
C1700146,2644.1242979267813,M123,2022-06-22 20:30:00,Location_2,Normal,Normal,0,Credit,Issuer_2,1,0,PAYMENT,31973.85281153511,Service,Location_1,48.0,Category_2,337615.0129919038
C1700147,3532.4619413803875,M789,2022-06-22 20:45:00,Location_2,Suspicious,Normal,1,Debit,Issuer_2,0,1,DEBIT,7704.779045139589,Online,Location_3,25.0,Category_1,319220.2734418912
C1700148,2528.43214312941,M456,2022-06-22 21:00:00,Location_1,Suspicious,Normal,0,Credit,Issuer_1,0,0,TRANSFER,3151.21131041597,Retail,Location_1,38.0,Category_3,464598.4546967467
C1700149,3990.5655256102445,M456,2022-06-22 21:15:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,35416.96778882674,Retail,Location_1,29.0,Category_3,51224.98865692203
C1700150,8809.600189687193,M789,2022-06-22 21:30:00,Location_2,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,3341.211744820264,Online,Location_3,52.0,Category_2,373371.3828434013
C1700151,1470.804521391602,M123,2022-06-22 21:45:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,22377.568614793487,Retail,Location_3,53.0,Category_2,474106.0452620827
C1700152,5206.44234680847,M456,2022-06-22 22:00:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,TRANSFER,20916.689141128434,Retail,Location_2,40.0,Category_2,82972.96036700411
C1700153,7484.067447537806,M456,2022-06-22 22:15:00,Location_1,Normal,Suspicious,1,Debit,Issuer_2,0,0,DEBIT,32858.007718185996,Service,Location_3,,Category_3,127742.38959909751
C1700154,5363.53480211763,M789,2022-06-22 22:30:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,DEBIT,12909.248530348837,Online,Location_3,52.0,Category_1,42469.16813476061
C1700155,9143.524347539438,M456,2022-06-22 22:45:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,DEBIT,28902.82831292406,Service,Location_2,58.0,Category_3,357362.93270271056
C1700156,2996.840526083124,M789,2022-06-22 23:00:00,Location_3,Normal,Normal,0,Credit,Issuer_2,1,0,TRANSFER,48572.57211640177,Service,Location_2,50.0,Category_2,484370.6762877965
C1700157,4641.31246956588,M456,2022-06-22 23:15:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,40473.28479575728,Retail,Location_2,48.0,Category_3,220054.0691666179
C1700158,10946.743546327969,M456,2022-06-22 23:30:00,Location_2,Normal,Normal,0,Debit,Issuer_1,1,0,TRANSFER,19426.42823252511,Online,Location_1,57.0,Category_2,237995.93485359618
C1700159,10199.243512808167,M123,2022-06-22 23:45:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CREDIT,26473.81498671082,Retail,Location_3,,Category_2,428416.9563552533
C1700160,1712.551500418208,M789,2022-06-23 00:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,23503.81471403331,Retail,Location_3,33.0,Category_1,72006.38122793734
C1700161,10857.039545945645,M123,2022-06-23 00:15:00,Location_1,Normal,Suspicious,0,Debit,Issuer_1,0,0,CASH_OUT,14555.279476827931,Online,Location_2,56.0,Category_2,181734.566189182
C1700162,5051.570606927997,M123,2022-06-23 00:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,DEBIT,13389.979607429601,Online,Location_2,53.0,Category_1,139219.8636862658
C1700163,1928.3155802243825,M123,2022-06-23 00:45:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,TRANSFER,1367.811450788234,Online,Location_3,40.0,Category_2,124280.654918065
C1700164,11832.64692778528,M123,2022-06-23 01:00:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,0,PAYMENT,47979.43797820692,Service,Location_3,26.0,Category_3,190617.69641718094
C1700165,4682.837078564629,M789,2022-06-23 01:15:00,Location_1,Suspicious,Suspicious,0,Credit,Issuer_1,1,0,CASH_IN,351.8933083022807,Service,Location_3,39.0,Category_2,128556.17821649667
C1700166,2554.2765606684516,M789,2022-06-23 01:30:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,TRANSFER,47246.16577356788,Service,Location_2,,Category_3,182783.23743437754
C1700167,2456.454904650207,M456,2022-06-23 01:45:00,Location_3,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_IN,241.81252373025677,Service,Location_2,46.0,Category_3,165235.79650871718
C1700168,4079.6716584561527,M789,2022-06-23 02:00:00,Location_3,Normal,Normal,1,Credit,Issuer_3,0,0,CASH_OUT,16921.96479918521,Service,Location_2,43.0,Category_1,311657.52000187093
C1700169,6749.830299369933,M456,2022-06-23 02:15:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,3479.220038781429,Online,Location_3,,Category_3,324705.46212586644
C1700170,5328.183450272533,M456,2022-06-23 02:30:00,Location_1,Normal,Suspicious,1,Credit,Issuer_2,0,0,CREDIT,952.0162306381122,Service,Location_2,,Category_3,325430.4567754531
C1700171,2534.4308178200017,M123,2022-06-23 02:45:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,15466.048560844387,Online,Location_1,46.0,Category_3,54132.6093711145
C1700172,1540.106942895156,M456,2022-06-23 03:00:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,DEBIT,9210.105456763491,Service,Location_3,54.0,Category_3,387177.52846289315
C1700173,12847.561481660554,M456,2022-06-23 03:15:00,Location_1,Normal,Suspicious,0,Debit,Issuer_2,0,0,CREDIT,16326.187830522707,Online,Location_2,25.0,Category_2,382931.3799721862
C1700174,3336.454557465809,M789,2022-06-23 03:30:00,Location_3,Suspicious,Normal,0,Debit,Issuer_1,0,0,PAYMENT,24592.681875084843,Online,Location_2,37.0,Category_1,355278.8653692335
C1700175,13677.083790800876,M123,2022-06-23 03:45:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,1,TRANSFER,19813.85124018261,Service,Location_3,,Category_3,480730.0117602933
C1700176,5428.933947380256,M789,2022-06-23 04:00:00,Location_2,Suspicious,Normal,0,Debit,Issuer_2,0,0,CREDIT,15461.042961475208,Service,Location_3,39.0,Category_2,255567.4047479543
C1700177,718.9675188655211,M789,2022-06-23 04:15:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,8592.655374467548,Service,Location_3,56.0,Category_1,265481.63424443896
C1700178,7594.886558123416,M456,2022-06-23 04:30:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,CASH_IN,32609.61443692521,Online,Location_2,,Category_2,277301.2594542115
C1700179,6993.939082011832,M123,2022-06-23 04:45:00,Location_1,Suspicious,Normal,1,Debit,Issuer_1,0,1,CASH_OUT,6757.120099796638,Online,Location_2,53.0,Category_3,405512.650546988
C1700180,6719.866485586973,M789,2022-06-23 05:00:00,Location_3,Suspicious,Normal,0,Debit,Issuer_1,0,0,PAYMENT,45019.93422077364,Service,Location_3,52.0,Category_1,296503.8135862719
C1700181,4917.3940996457995,M456,2022-06-23 05:15:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,TRANSFER,38514.977188841585,Service,Location_1,40.0,Category_2,335299.1293398113
C1700182,3173.9917974502355,M456,2022-06-23 05:30:00,Location_2,Normal,Suspicious,0,Debit,Issuer_1,0,1,TRANSFER,21737.954526070695,Service,Location_2,27.0,Category_1,96744.18214926441
C1700183,5368.04916971447,M789,2022-06-23 05:45:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,PAYMENT,41772.28393316783,Online,Location_3,31.0,Category_1,128791.7450918032
C1700184,9560.871121229675,M123,2022-06-23 06:00:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,43404.42592445063,Service,Location_2,36.0,Category_3,118420.04310363301
C1700185,3004.879712604426,M456,2022-06-23 06:15:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,45649.37883786445,Service,Location_1,55.0,Category_2,176801.82256579265
C1700186,3511.5247315145184,M789,2022-06-23 06:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,1,1,TRANSFER,28611.00748729342,Retail,Location_3,51.0,Category_3,253026.9894737402
C1700187,9967.28499437419,M789,2022-06-23 06:45:00,Location_3,Normal,Suspicious,0,Credit,Issuer_1,0,0,PAYMENT,741.5785205586325,Retail,Location_2,34.0,Category_1,112631.35801961103
C1700188,11309.62714652229,M123,2022-06-23 07:00:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,13102.363171877889,Service,Location_1,47.0,Category_2,156635.20273225982
C1700189,17189.713624776014,M123,2022-06-23 07:15:00,Location_3,Normal,Normal,0,Credit,Issuer_3,1,0,CASH_IN,12345.524731125834,Online,Location_1,44.0,Category_3,19078.744122457538
C1700190,9799.739191032224,M123,2022-06-23 07:30:00,Location_3,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,8223.884133344822,Online,Location_1,30.0,Category_1,199807.0274092613
C1700191,2174.7544246128687,M123,2022-06-23 07:45:00,Location_1,Suspicious,Normal,1,Credit,Issuer_3,0,0,DEBIT,41132.77491320372,Retail,Location_3,34.0,Category_3,335680.4064801204
C1700192,9289.645564220284,M123,2022-06-23 08:00:00,Location_2,Normal,Suspicious,1,Debit,Issuer_1,0,0,CASH_OUT,24081.999458291873,Online,Location_3,25.0,Category_2,290605.1575132219
C1700193,5133.737808875774,M456,2022-06-23 08:15:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,CASH_OUT,4079.0612922968435,Retail,Location_2,47.0,Category_3,56121.235888573145
C1700194,10141.695286337335,M123,2022-06-23 08:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,DEBIT,5877.356037813095,Retail,Location_3,32.0,Category_3,155789.99799064104
C1700195,4179.4286229523095,M456,2022-06-23 08:45:00,Location_2,Suspicious,Normal,0,Debit,Issuer_2,0,0,PAYMENT,23830.277060832443,Service,Location_3,56.0,Category_3,382361.69969863934
C1700196,2129.201361461641,M123,2022-06-23 09:00:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,1,CASH_OUT,10748.040137927275,Retail,Location_1,32.0,Category_3,443675.45190803206
C1700197,14016.06119065015,M789,2022-06-23 09:15:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,PAYMENT,43843.96658680233,Service,Location_3,31.0,Category_1,464350.88154847705
C1700198,411.0076927442737,M123,2022-06-23 09:30:00,Location_3,Normal,Suspicious,0,Credit,Issuer_2,0,1,DEBIT,38578.25712354471,Online,Location_2,38.0,Category_1,163474.57527031106
C1700199,4096.668762333389,M456,2022-06-23 09:45:00,Location_1,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_OUT,36468.52302660455,Service,Location_2,58.0,Category_3,44978.29495624562
C1700200,1731.7638350761847,M789,2022-06-23 10:00:00,Location_1,Normal,Suspicious,1,Credit,Issuer_1,0,0,TRANSFER,28396.15723671297,Retail,Location_1,33.0,Category_1,358585.55903962953
C1700201,996.0931692052136,M123,2022-06-23 10:15:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_IN,43315.378031261236,Online,Location_1,42.0,Category_3,70284.98762214519
C1700202,6773.726461937279,M789,2022-06-23 10:30:00,Location_3,Suspicious,Normal,0,Credit,Issuer_3,0,1,TRANSFER,33322.817849337946,Online,Location_3,45.0,Category_2,102965.45731352862
C1700203,2898.46150463804,M789,2022-06-23 10:45:00,Location_2,Normal,Suspicious,0,Credit,Issuer_2,0,0,CASH_IN,39706.44295104614,Online,Location_3,40.0,Category_2,376634.35211844667
C1700204,6769.826089446407,M789,2022-06-23 11:00:00,Location_3,Suspicious,Normal,0,Credit,Issuer_2,0,0,PAYMENT,43769.318066269756,Service,Location_2,53.0,Category_3,475877.17097126576
C1700205,5517.280999553964,M123,2022-06-23 11:15:00,Location_2,Normal,Normal,0,Debit,Issuer_1,1,0,TRANSFER,45393.68093754151,Retail,Location_2,34.0,Category_1,119620.02595904996
C1700206,7775.2216018648105,M123,2022-06-23 11:30:00,Location_1,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,1910.3087577019194,Service,Location_3,29.0,Category_1,451125.1807583279
C1700207,3012.736699789047,M789,2022-06-23 11:45:00,Location_1,Normal,Normal,0,Credit,Issuer_1,1,0,CREDIT,36703.18699260717,Online,Location_3,27.0,Category_2,346538.1604110887
C1700208,8929.40184956745,M456,2022-06-23 12:00:00,Location_1,Normal,Suspicious,0,Debit,Issuer_1,0,1,CREDIT,21750.661784074437,Online,Location_1,32.0,Category_2,273322.34220976674
C1700209,1086.2260334124928,M456,2022-06-23 12:15:00,Location_2,Normal,Normal,0,Debit,Issuer_2,1,0,CASH_OUT,48139.66638456983,Retail,Location_3,37.0,Category_2,68413.65541968288
C1700210,6922.142544053815,M789,2022-06-23 12:30:00,Location_1,Normal,Suspicious,0,Debit,Issuer_2,0,0,DEBIT,10949.678971915142,Retail,Location_3,56.0,Category_2,230278.48980666292
C1700211,1862.0319039985195,M123,2022-06-23 12:45:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,1,DEBIT,48506.11675707777,Retail,Location_2,53.0,Category_3,148413.42032207942
C1700212,3200.9788018960126,M789,2022-06-23 13:00:00,Location_2,Suspicious,Normal,0,Credit,Issuer_3,0,1,PAYMENT,44536.47814525087,Retail,Location_2,29.0,Category_2,354613.1667916109
C1700213,3490.9139652615345,M123,2022-06-23 13:15:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,1,PAYMENT,26723.413883617486,Online,Location_2,35.0,Category_3,292381.9805003933
C1700214,2499.8046390621394,M789,2022-06-23 13:30:00,Location_2,Normal,Normal,0,Debit,Issuer_3,0,0,CASH_OUT,8490.921943584564,Online,Location_1,29.0,Category_1,173712.70626193154
C1700215,4941.985378171553,M789,2022-06-23 13:45:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,17502.13346591845,Online,Location_1,54.0,Category_3,250774.03540496423
C1700216,14300.846067666993,M123,2022-06-23 14:00:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,CASH_IN,3314.01704870764,Online,Location_1,28.0,Category_3,326265.49455139745
C1700217,7354.642844273484,M123,2022-06-23 14:15:00,Location_2,Normal,Suspicious,1,Debit,Issuer_3,0,0,CASH_OUT,36283.24816427248,Online,Location_1,42.0,Category_3,17199.99372272173
C1700218,5715.0108437123645,M123,2022-06-23 14:30:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,0,DEBIT,34763.20844953641,Service,Location_2,37.0,Category_2,352910.6423759382
C1700219,10794.819730150772,M123,2022-06-23 14:45:00,Location_1,Normal,Normal,0,Credit,Issuer_2,0,0,TRANSFER,4147.134156793443,Retail,Location_1,29.0,Category_1,84217.50144718858
C1700220,5909.208837595269,M123,2022-06-23 15:00:00,Location_2,Normal,Suspicious,0,Debit,Issuer_2,0,0,CREDIT,6580.265928625783,Online,Location_1,25.0,Category_3,372670.1873998717
C1700221,6017.15290210245,M789,2022-06-23 15:15:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,0,TRANSFER,27647.881594347073,Retail,Location_1,47.0,Category_2,384120.4570750009
C1700222,4614.268298566992,M123,2022-06-23 15:30:00,Location_3,Normal,Normal,0,Debit,Issuer_3,0,1,CASH_IN,22688.294873088715,Service,Location_3,53.0,Category_1,86885.55642205973
C1700223,2306.2292222817973,M789,2022-06-23 15:45:00,Location_3,Suspicious,Normal,0,Debit,Issuer_3,0,1,PAYMENT,40776.30595011694,Retail,Location_2,36.0,Category_2,416761.12042451475
C1700224,2295.766429789328,M789,2022-06-23 16:00:00,Location_1,Normal,Normal,0,Debit,Issuer_1,0,0,CREDIT,28167.900075506237,Service,Location_3,,Category_1,45236.61311480685
C1700225,5702.767067199978,M123,2022-06-23 16:15:00,Location_3,Suspicious,Normal,1,Debit,Issuer_2,0,0,CASH_OUT,13998.760023873943,Service,Location_1,44.0,Category_3,260404.66052404253
C1700226,13721.11959645547,M123,2022-06-23 16:30:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,CASH_IN,1692.4254208890345,Retail,Location_3,38.0,Category_2,192686.8393383238
C1700227,2389.659466116972,M789,2022-06-23 16:45:00,Location_1,Suspicious,Normal,0,Credit,Issuer_2,0,1,DEBIT,46972.59917496945,Online,Location_2,51.0,Category_3,416712.3110155899
C1700228,7373.246958639417,M456,2022-06-23 17:00:00,Location_3,Normal,Normal,0,Debit,Issuer_2,0,0,DEBIT,6757.577769256223,Online,Location_2,51.0,Category_3,28248.18497989964
C1700229,1272.9909536331481,M789,2022-06-23 17:15:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,TRANSFER,4387.67286721565,Retail,Location_2,59.0,Category_1,217057.1038546799
C1700230,3591.1007302285707,M456,2022-06-23 17:30:00,Location_2,Suspicious,Normal,0,Debit,Issuer_1,0,0,CASH_OUT,32373.623298182632,Service,Location_3,34.0,Category_2,386114.06433700735
C1700231,7305.832846702254,M456,2022-06-23 17:45:00,Location_2,Normal,Suspicious,1,Debit,Issuer_2,0,0,CASH_IN,42183.676094742725,Online,Location_3,34.0,Category_1,13000.0964561612
C1700232,2619.7935434290234,M789,2022-06-23 18:00:00,Location_3,Normal,Normal,0,Credit,Issuer_3,0,0,DEBIT,48793.80975687663,Service,Location_2,56.0,Category_2,139024.04346409696
C1700233,4279.061917735288,M456,2022-06-23 18:15:00,Location_2,Normal,Normal,0,Credit,Issuer_3,0,0,CASH_OUT,44245.377184270415,Retail,Location_3,54.0,Category_2,278231.70428936556
C1700234,5406.999096974854,M123,2022-06-23 18:30:00,Location_1,Suspicious,Normal,0,Debit,Issuer_1,0,0,TRANSFER,21260.09412737658,Retail,Location_1,,Category_1,166185.13591381238
C1700235,457.82346747295213,M456,2022-06-23 18:45:00,Location_2,Normal,Normal,1,Credit,Issuer_3,0,0,CASH_IN,44340.53395825575,Service,Location_3,30.0,Category_1,6693.228492213764
C1700236,3969.642615060808,M456,2022-06-23 19:00:00,Location_2,Normal,Normal,0,Credit,Issuer_2,0,0,TRANSFER,9307.273416679702,Online,Location_3,34.0,Category_2,117087.20287037309
C1700237,5897.240431630945,M456,2022-06-23 19:15:00,Location_1,Normal,Normal,0,Credit,Issuer_3,0,0,TRANSFER,16619.70852433379,Online,Location_1,,Category_1,371331.77260652307
C1700238,3092.809625023971,M123,2022-06-23 19:30:00,Location_3,Suspicious,Normal,1,Debit,Issuer_2,0,1,DEBIT,41767.044092584765,Online,Location_3,57.0,Category_1,279382.1321933974
C1700239,3304.80223107746,M789,2022-06-23 19:45:00,Location_2,Suspicious,Suspicious,1,Debit,Issuer_2,0,0,TRANSFER,27890.406489493493,Retail,Location_1,36.0,Category_3,91272.70168289279
C1700240,8246.485230006538,M456,2022-06-23 20:00:00,Location_2,Normal,Suspicious,0,Debit,Issuer_3,0,0,DEBIT,27360.30087968613,Service,Location_1,29.0,Category_1,70790.6460714482
C1700241,8730.158750382889,M789,2022-06-23 20:15:00,Location_1,Normal,Normal,1,Debit,Issuer_1,1,0,CREDIT,1074.932685814604,Online,Location_3,37.0,Category_1,418737.8440809751
C1700242,949.3029166049115,M123,2022-06-23 20:30:00,Location_3,Normal,Suspicious,0,Debit,Issuer_3,0,0,DEBIT,39999.00907392661,Service,Location_1,25.0,Category_2,330654.4622246814
C1700243,17178.754337000555,M456,2022-06-23 20:45:00,Location_1,Normal,Normal,0,Credit,Issuer_1,0,0,CASH_IN,45646.20977503949,Retail,Location_1,,Category_1,162949.7689540745
C1700244,6950.457941103022,M789,2022-06-23 21:00:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,PAYMENT,5861.946163289527,Service,Location_2,53.0,Category_1,206407.5674904959
C1700245,583.5311002081436,M123,2022-06-23 21:15:00,Location_1,Normal,Normal,1,Credit,Issuer_2,0,0,CASH_IN,39088.02990171684,Service,Location_2,27.0,Category_1,240031.79432743404
C1700246,1990.0623514695449,M123,2022-06-23 21:30:00,Location_2,Normal,Suspicious,0,Debit,Issuer_3,0,0,CASH_IN,40470.36608309263,Online,Location_3,44.0,Category_1,354448.9774352153
C1700247,2496.730219409573,M456,2022-06-23 21:45:00,Location_3,Normal,Normal,1,Debit,Issuer_1,0,0,CASH_IN,254.8956889258186,Online,Location_1,26.0,Category_1,418111.86847426184
C1700248,5039.284123624865,M456,2022-06-23 22:00:00,Location_3,Normal,Normal,0,Credit,Issuer_1,0,0,CREDIT,12822.432069364639,Service,Location_3,36.0,Category_1,131220.9960134189
C1700249,15727.906394176138,M456,2022-06-23 22:15:00,Location_2,Normal,Normal,1,Debit,Issuer_2,0,0,CASH_IN,25028.05102702193,Service,Location_3,43.0,Category_3,191824.87844332482
